거래년도,거래분기,동,총직장인구수
2021,1Q,온수동,901
2021,1Q,온수동,94
2021,1Q,온수동,25
2021,1Q,온수동,75
2021,1Q,온수동,251
2021,1Q,온수동,406
2021,1Q,와룡동,325
2021,1Q,와룡동,593
2021,1Q,와룡동,395
2021,1Q,와룡동,506
2021,1Q,와룡동,12937
2021,1Q,와룡동,928
2021,1Q,와룡동,33181
2021,1Q,와룡동,22070
2021,1Q,와룡동,4095
2021,1Q,와룡동,8495
2021,1Q,와룡동,2984
2021,1Q,와룡동,2004
2021,1Q,와룡동,364
2021,1Q,와룡동,133
2021,1Q,와룡동,32892
2021,1Q,와룡동,466
2021,1Q,외발산동,451
2021,1Q,외발산동,336
2021,1Q,외발산동,782
2021,1Q,외발산동,119
2021,1Q,용강동,145
2021,1Q,용강동,11485
2021,1Q,용강동,875
2021,1Q,용강동,16
2021,1Q,용답동,132
2021,1Q,용답동,105
2021,1Q,용답동,122
2021,1Q,용두동,1864
2021,1Q,용두동,370
2021,1Q,용두동,839
2021,1Q,용두동,398
2021,1Q,용두동,122
2021,1Q,용두동,4
2021,1Q,용두동,3124
2021,1Q,용두동,807
2021,1Q,용두동,42
2021,1Q,용두동,70
2021,1Q,용두동,221
2021,1Q,용두동,12648
2021,1Q,용문동,65
2021,1Q,용문동,287
2021,1Q,용문동,530
2021,1Q,용산동1가,4057
2021,1Q,용산동1가,8149
2021,1Q,용산동1가,1630
2021,1Q,용산동1가,4044
2021,1Q,용산동2가,231
2021,1Q,용산동2가,4
2021,1Q,용산동3가,8008
2021,1Q,용산동3가,20372
2021,1Q,용산동3가,1905
2021,1Q,용산동3가,1506
2021,1Q,용산동3가,184
2021,1Q,용산동3가,7975
2021,1Q,용산동3가,537
2021,1Q,용산동4가,231
2021,1Q,용산동4가,4
2021,1Q,용산동5가,8008
2021,1Q,용산동5가,20372
2021,1Q,용산동5가,1905
2021,1Q,용산동5가,1506
2021,1Q,용산동5가,184
2021,1Q,용산동5가,7975
2021,1Q,용산동5가,537
2021,1Q,용산동6가,101
2021,1Q,용산동6가,752
2021,1Q,용산동6가,149
2021,1Q,우면동,94
2021,1Q,우면동,7278
2021,1Q,우면동,994
2021,1Q,우면동,3558
2021,1Q,우면동,2465
2021,1Q,우면동,1522
2021,1Q,우면동,5949
2021,1Q,우면동,89
2021,1Q,우이동,11
2021,1Q,우이동,496
2021,1Q,우이동,100
2021,1Q,우이동,114
2021,1Q,우이동,96
2021,1Q,우이동,911
2021,1Q,운니동,325
2021,1Q,운니동,12937
2021,1Q,운니동,33181
2021,1Q,운니동,22070
2021,1Q,운니동,8495
2021,1Q,운니동,4095
2021,1Q,운니동,2984
2021,1Q,운니동,364
2021,1Q,운니동,133
2021,1Q,운니동,32892
2021,1Q,운니동,466
2021,1Q,원남동,325
2021,1Q,원남동,12937
2021,1Q,원남동,33181
2021,1Q,원남동,22070
2021,1Q,원남동,8495
2021,1Q,원남동,4095
2021,1Q,원남동,2984
2021,1Q,원남동,364
2021,1Q,원남동,133
2021,1Q,원남동,32892
2021,1Q,원남동,466
2021,1Q,원서동,650
2021,1Q,원서동,829
2021,1Q,원서동,10443
2021,1Q,원지동,41
2021,1Q,원지동,2562
2021,1Q,원지동,6231
2021,1Q,원지동,832
2021,1Q,원지동,10139
2021,1Q,원지동,956
2021,1Q,원지동,261
2021,1Q,원지동,3242
2021,1Q,원지동,1122
2021,1Q,원효로1가,374
2021,1Q,원효로1가,137
2021,1Q,원효로1가,1090
2021,1Q,원효로2가,374
2021,1Q,원효로2가,137
2021,1Q,원효로2가,1090
2021,1Q,원효로3가,1189
2021,1Q,원효로4가,1189
2021,1Q,월계동,66
2021,1Q,월계동,19
2021,1Q,월계동,100
2021,1Q,월계동,796
2021,1Q,월계동,249
2021,1Q,월계동,280
2021,1Q,율현동,17
2021,1Q,율현동,268
2021,1Q,율현동,39
2021,1Q,율현동,58
2021,1Q,율현동,317
2021,1Q,을지로1가,10242
2021,1Q,을지로1가,967
2021,1Q,을지로1가,30610
2021,1Q,을지로1가,18097
2021,1Q,을지로1가,12590
2021,1Q,을지로1가,7461
2021,1Q,을지로1가,11882
2021,1Q,을지로2가,10242
2021,1Q,을지로2가,967
2021,1Q,을지로2가,30610
2021,1Q,을지로2가,18097
2021,1Q,을지로2가,12590
2021,1Q,을지로2가,7461
2021,1Q,을지로2가,11882
2021,1Q,을지로3가,867
2021,1Q,을지로3가,921
2021,1Q,을지로3가,169
2021,1Q,을지로3가,1190
2021,1Q,을지로3가,6147
2021,1Q,을지로4가,867
2021,1Q,을지로4가,921
2021,1Q,을지로4가,169
2021,1Q,을지로4가,1190
2021,1Q,을지로4가,6147
2021,1Q,을지로5가,867
2021,1Q,을지로5가,921
2021,1Q,을지로5가,169
2021,1Q,을지로5가,1190
2021,1Q,을지로5가,6147
2021,1Q,을지로6가,1545
2021,1Q,을지로6가,2257
2021,1Q,을지로6가,35317
2021,1Q,을지로6가,167
2021,1Q,을지로6가,3089
2021,1Q,을지로6가,5916
2021,1Q,을지로6가,1000
2021,1Q,을지로7가,1545
2021,1Q,을지로7가,2257
2021,1Q,을지로7가,35317
2021,1Q,을지로7가,167
2021,1Q,을지로7가,3089
2021,1Q,을지로7가,5916
2021,1Q,을지로7가,1000
2021,1Q,응봉동,77
2021,1Q,응봉동,51
2021,1Q,응암동,344
2021,1Q,응암동,93
2021,1Q,응암동,263
2021,1Q,응암동,245
2021,1Q,응암동,355
2021,1Q,응암동,182
2021,1Q,응암동,214
2021,1Q,응암동,17
2021,1Q,응암동,425
2021,1Q,응암동,174
2021,1Q,응암동,516
2021,1Q,응암동,39
2021,1Q,응암동,123
2021,1Q,의주로1가,5958
2021,1Q,의주로1가,6561
2021,1Q,의주로1가,23737
2021,1Q,의주로1가,5197
2021,1Q,의주로1가,1096
2021,1Q,의주로1가,104830
2021,1Q,의주로1가,22643
2021,1Q,의주로2가,2190
2021,1Q,의주로2가,87
2021,1Q,이문동,193
2021,1Q,이문동,124
2021,1Q,이문동,86
2021,1Q,이촌동,109
2021,1Q,이촌동,385
2021,1Q,이촌동,69
2021,1Q,이촌동,315
2021,1Q,이태원동,1618
2021,1Q,이태원동,315
2021,1Q,이태원동,532
2021,1Q,이태원동,9244
2021,1Q,이태원동,329
2021,1Q,이태원동,32
2021,1Q,이태원동,2285
2021,1Q,이태원동,5839
2021,1Q,이화동,598
2021,1Q,이화동,704
2021,1Q,이화동,92
2021,1Q,익선동,325
2021,1Q,익선동,12937
2021,1Q,익선동,33181
2021,1Q,익선동,22070
2021,1Q,익선동,8495
2021,1Q,익선동,4095
2021,1Q,익선동,2984
2021,1Q,익선동,364
2021,1Q,익선동,133
2021,1Q,익선동,32892
2021,1Q,익선동,466
2021,1Q,인사동,325
2021,1Q,인사동,12937
2021,1Q,인사동,33181
2021,1Q,인사동,22070
2021,1Q,인사동,8495
2021,1Q,인사동,4095
2021,1Q,인사동,2984
2021,1Q,인사동,364
2021,1Q,인사동,133
2021,1Q,인사동,32892
2021,1Q,인사동,466
2021,1Q,인의동,325
2021,1Q,인의동,12937
2021,1Q,인의동,33181
2021,1Q,인의동,22070
2021,1Q,인의동,8495
2021,1Q,인의동,4095
2021,1Q,인의동,2984
2021,1Q,인의동,364
2021,1Q,인의동,133
2021,1Q,인의동,32892
2021,1Q,인의동,466
2021,1Q,인현동1가,867
2021,1Q,인현동1가,921
2021,1Q,인현동1가,169
2021,1Q,인현동1가,1190
2021,1Q,인현동1가,6147
2021,1Q,인현동2가,1545
2021,1Q,인현동2가,2257
2021,1Q,인현동2가,35317
2021,1Q,인현동2가,167
2021,1Q,인현동2가,3089
2021,1Q,인현동2가,5916
2021,1Q,인현동2가,1000
2021,1Q,일원동,494
2021,1Q,일원동,1724
2021,1Q,일원동,298
2021,1Q,입정동,867
2021,1Q,입정동,921
2021,1Q,입정동,169
2021,1Q,입정동,1190
2021,1Q,입정동,6147
2021,1Q,자곡동,17
2021,1Q,자곡동,268
2021,1Q,자곡동,39
2021,1Q,자곡동,58
2021,1Q,자곡동,317
2021,1Q,자양동,14
2021,1Q,자양동,54
2021,1Q,자양동,742
2021,1Q,자양동,93
2021,1Q,자양동,249
2021,1Q,자양동,255
2021,1Q,자양동,8356
2021,1Q,자양동,1097
2021,1Q,자양동,663
2021,1Q,자양동,284
2021,1Q,자양동,253
2021,1Q,자양동,21
2021,1Q,자양동,204
2021,1Q,자양동,429
2021,1Q,자양동,31
2021,1Q,자양동,17
2021,1Q,자양동,44
2021,1Q,잠실동,5597
2021,1Q,잠실동,1996
2021,1Q,잠실동,2036
2021,1Q,잠실동,377
2021,1Q,잠원동,11093
2021,1Q,잠원동,680
2021,1Q,잠원동,745
2021,1Q,장교동,10242
2021,1Q,장교동,967
2021,1Q,장교동,30610
2021,1Q,장교동,18097
2021,1Q,장교동,12590
2021,1Q,장교동,7461
2021,1Q,장교동,11882
2021,1Q,장사동,325
2021,1Q,장사동,12937
2021,1Q,장사동,33181
2021,1Q,장사동,22070
2021,1Q,장사동,8495
2021,1Q,장사동,4095
2021,1Q,장사동,2984
2021,1Q,장사동,364
2021,1Q,장사동,133
2021,1Q,장사동,32892
2021,1Q,장사동,466
2021,1Q,장안동,7424
2021,1Q,장안동,2595
2021,1Q,장안동,94
2021,1Q,장안동,93
2021,1Q,장안동,1882
2021,1Q,장안동,1992
2021,1Q,장안동,1332
2021,1Q,장안동,161
2021,1Q,장안동,11
2021,1Q,장안동,579
2021,1Q,장위동,6
2021,1Q,장위동,40
2021,1Q,장위동,319
2021,1Q,장위동,57
2021,1Q,장위동,84
2021,1Q,장위동,118
2021,1Q,장위동,34
2021,1Q,장위동,220
2021,1Q,장위동,164
2021,1Q,장지동,954
2021,1Q,장지동,4622
2021,1Q,장지동,424
2021,1Q,장지동,3127
2021,1Q,장지동,70
2021,1Q,장충동1가,5315
2021,1Q,장충동1가,2289
2021,1Q,장충동1가,1202
2021,1Q,장충동1가,405
2021,1Q,장충동1가,234
2021,1Q,장충동2가,5315
2021,1Q,장충동2가,10818
2021,1Q,장충동2가,2289
2021,1Q,장충동2가,14
2021,1Q,장충동2가,683
2021,1Q,장충동2가,1202
2021,1Q,장충동2가,405
2021,1Q,장충동2가,234
2021,1Q,재동,650
2021,1Q,재동,829
2021,1Q,재동,10443
2021,1Q,저동1가,10242
2021,1Q,저동1가,967
2021,1Q,저동1가,30610
2021,1Q,저동1가,18097
2021,1Q,저동1가,12590
2021,1Q,저동1가,7461
2021,1Q,저동1가,11882
2021,1Q,저동2가,867
2021,1Q,저동2가,921
2021,1Q,저동2가,169
2021,1Q,저동2가,1190
2021,1Q,저동2가,6147
2021,1Q,적선동,1989
2021,1Q,적선동,43873
2021,1Q,적선동,564
2021,1Q,적선동,283
2021,1Q,적선동,1042
2021,1Q,적선동,125
2021,1Q,전농동,341
2021,1Q,전농동,626
2021,1Q,전농동,1209
2021,1Q,전농동,208
2021,1Q,전농동,7
2021,1Q,전농동,27
2021,1Q,전농동,111
2021,1Q,전농동,92
2021,1Q,전농동,33
2021,1Q,정동,5958
2021,1Q,정동,6561
2021,1Q,정동,23737
2021,1Q,정동,5197
2021,1Q,정동,1096
2021,1Q,정동,104830
2021,1Q,정동,22643
2021,1Q,정릉동,121
2021,1Q,정릉동,67
2021,1Q,정릉동,980
2021,1Q,정릉동,562
2021,1Q,정릉동,70
2021,1Q,정릉동,144
2021,1Q,정릉동,96
2021,1Q,정릉동,33
2021,1Q,정릉동,391
2021,1Q,정릉동,679
2021,1Q,정릉동,77
2021,1Q,정릉동,372
2021,1Q,제기동,1184
2021,1Q,제기동,28
2021,1Q,제기동,126
2021,1Q,제기동,114
2021,1Q,제기동,19
2021,1Q,제기동,36
2021,1Q,제기동,1538
2021,1Q,제기동,195
2021,1Q,제기동,48
2021,1Q,제기동,12
2021,1Q,제기동,48
2021,1Q,제기동,112
2021,1Q,제기동,5
2021,1Q,제기동,54
2021,1Q,제기동,95
2021,1Q,제기동,67
2021,1Q,제기동,65
2021,1Q,종로1가,325
2021,1Q,종로1가,12937
2021,1Q,종로1가,33181
2021,1Q,종로1가,22070
2021,1Q,종로1가,8495
2021,1Q,종로1가,4095
2021,1Q,종로1가,2984
2021,1Q,종로1가,364
2021,1Q,종로1가,133
2021,1Q,종로1가,32892
2021,1Q,종로1가,466
2021,1Q,종로2가,325
2021,1Q,종로2가,12937
2021,1Q,종로2가,33181
2021,1Q,종로2가,22070
2021,1Q,종로2가,8495
2021,1Q,종로2가,4095
2021,1Q,종로2가,2984
2021,1Q,종로2가,364
2021,1Q,종로2가,133
2021,1Q,종로2가,32892
2021,1Q,종로2가,466
2021,1Q,종로3가,325
2021,1Q,종로3가,12937
2021,1Q,종로3가,33181
2021,1Q,종로3가,22070
2021,1Q,종로3가,8495
2021,1Q,종로3가,4095
2021,1Q,종로3가,2984
2021,1Q,종로3가,364
2021,1Q,종로3가,133
2021,1Q,종로3가,32892
2021,1Q,종로3가,466
2021,1Q,종로4가,325
2021,1Q,종로4가,12937
2021,1Q,종로4가,33181
2021,1Q,종로4가,22070
2021,1Q,종로4가,8495
2021,1Q,종로4가,4095
2021,1Q,종로4가,2984
2021,1Q,종로4가,364
2021,1Q,종로4가,133
2021,1Q,종로4가,32892
2021,1Q,종로4가,466
2021,1Q,종로5가,213
2021,1Q,종로5가,190
2021,1Q,종로5가,7536
2021,1Q,종로5가,4887
2021,1Q,종로5가,302
2021,1Q,종로5가,24
2021,1Q,종로5가,200
2021,1Q,종로5가,88
2021,1Q,종로5가,1319
2021,1Q,종로6가,213
2021,1Q,종로6가,190
2021,1Q,종로6가,7536
2021,1Q,종로6가,4887
2021,1Q,종로6가,302
2021,1Q,종로6가,24
2021,1Q,종로6가,200
2021,1Q,종로6가,88
2021,1Q,종로6가,1319
2021,1Q,종암동,18
2021,1Q,종암동,949
2021,1Q,종암동,124
2021,1Q,종암동,411
2021,1Q,종암동,454
2021,1Q,종암동,79
2021,1Q,주교동,867
2021,1Q,주교동,921
2021,1Q,주교동,169
2021,1Q,주교동,1190
2021,1Q,주교동,6147
2021,1Q,주성동,101
2021,1Q,주성동,752
2021,1Q,주성동,149
2021,1Q,주자동,10818
2021,1Q,주자동,14
2021,1Q,주자동,683
2021,1Q,중계동,93
2021,1Q,중계동,138
2021,1Q,중계동,3
2021,1Q,중계동,1184
2021,1Q,중계동,317
2021,1Q,중계동,275
2021,1Q,중계동,124
2021,1Q,중곡동,791
2021,1Q,중곡동,20
2021,1Q,중곡동,111
2021,1Q,중곡동,21
2021,1Q,중곡동,1179
2021,1Q,중곡동,340
2021,1Q,중곡동,241
2021,1Q,중곡동,715
2021,1Q,중곡동,236
2021,1Q,중곡동,618
2021,1Q,중곡동,243
2021,1Q,중곡동,380
2021,1Q,중곡동,524
2021,1Q,중곡동,2218
2021,1Q,중곡동,59
2021,1Q,중곡동,432
2021,1Q,중동,84
2021,1Q,중동,77
2021,1Q,중동,38
2021,1Q,중동,789
2021,1Q,중동,357
2021,1Q,중동,281
2021,1Q,중림동,2190
2021,1Q,중림동,87
2021,1Q,중학동,325
2021,1Q,중학동,12937
2021,1Q,중학동,33181
2021,1Q,중학동,22070
2021,1Q,중학동,8495
2021,1Q,중학동,4095
2021,1Q,중학동,2984
2021,1Q,중학동,364
2021,1Q,중학동,133
2021,1Q,중학동,32892
2021,1Q,중학동,466
2021,1Q,중화동,97
2021,1Q,중화동,250
2021,1Q,중화동,156
2021,1Q,중화동,764
2021,1Q,중화동,147
2021,1Q,중화동,63
2021,1Q,중화동,142
2021,1Q,중화동,96
2021,1Q,중화동,17
2021,1Q,중화동,3
2021,1Q,중화동,66
2021,1Q,증산동,157
2021,1Q,증산동,709
2021,1Q,증산동,7
2021,1Q,증산동,1267
2021,1Q,증산동,8
2021,1Q,진관동,5
2021,1Q,진관동,238
2021,1Q,창동,243
2021,1Q,창동,69
2021,1Q,창동,515
2021,1Q,창동,116
2021,1Q,창동,84
2021,1Q,창동,355
2021,1Q,창동,396
2021,1Q,창동,229
2021,1Q,창동,25
2021,1Q,창동,1326
2021,1Q,창동,259
2021,1Q,창동,849
2021,1Q,창성동,63
2021,1Q,창성동,507
2021,1Q,창성동,263
2021,1Q,창성동,194
2021,1Q,창성동,578
2021,1Q,창신동,2
2021,1Q,창신동,12
2021,1Q,창신동,120
2021,1Q,창신동,29
2021,1Q,창신동,247
2021,1Q,창신동,7
2021,1Q,창신동,72
2021,1Q,창신동,30
2021,1Q,창신동,182
2021,1Q,창신동,41
2021,1Q,창신동,724
2021,1Q,창신동,17
2021,1Q,창신동,22
2021,1Q,창전동,395
2021,1Q,창전동,309
2021,1Q,창전동,110
2021,1Q,창전동,91
2021,1Q,창전동,67
2021,1Q,창전동,358
2021,1Q,창전동,524
2021,1Q,창천동,493
2021,1Q,창천동,30
2021,1Q,창천동,147
2021,1Q,창천동,391
2021,1Q,창천동,86
2021,1Q,창천동,5328
2021,1Q,창천동,105
2021,1Q,창천동,51
2021,1Q,창천동,211
2021,1Q,창천동,13
2021,1Q,천연동,78
2021,1Q,천연동,488
2021,1Q,천왕동,577
2021,1Q,천왕동,56
2021,1Q,천왕동,21
2021,1Q,천호동,747
2021,1Q,천호동,193
2021,1Q,천호동,183
2021,1Q,천호동,507
2021,1Q,천호동,357
2021,1Q,천호동,266
2021,1Q,천호동,191
2021,1Q,천호동,254
2021,1Q,천호동,7
2021,1Q,천호동,1395
2021,1Q,천호동,872
2021,1Q,천호동,368
2021,1Q,천호동,79
2021,1Q,천호동,572
2021,1Q,천호동,79
2021,1Q,천호동,121
2021,1Q,청담동,578
2021,1Q,청담동,3004
2021,1Q,청담동,48
2021,1Q,청담동,9363
2021,1Q,청담동,1338
2021,1Q,청담동,410
2021,1Q,청담동,262
2021,1Q,청담동,11437
2021,1Q,청담동,8987
2021,1Q,청담동,3984
2021,1Q,청담동,4934
2021,1Q,청담동,1448
2021,1Q,청량리동,74
2021,1Q,청량리동,99
2021,1Q,청량리동,23
2021,1Q,청량리동,67
2021,1Q,청암동,1189
2021,1Q,청운동,63
2021,1Q,청운동,507
2021,1Q,청운동,263
2021,1Q,청운동,194
2021,1Q,청운동,578
2021,1Q,청진동,325
2021,1Q,청진동,12937
2021,1Q,청진동,33181
2021,1Q,청진동,22070
2021,1Q,청진동,8495
2021,1Q,청진동,4095
2021,1Q,청진동,2984
2021,1Q,청진동,364
2021,1Q,청진동,133
2021,1Q,청진동,32892
2021,1Q,청진동,466
2021,1Q,청파동1가,12
2021,1Q,청파동1가,748
2021,1Q,청파동1가,1547
2021,1Q,청파동1가,825
2021,1Q,청파동2가,12
2021,1Q,청파동2가,748
2021,1Q,청파동2가,1547
2021,1Q,청파동2가,825
2021,1Q,청파동3가,12
2021,1Q,청파동3가,748
2021,1Q,청파동3가,1547
2021,1Q,청파동3가,825
2021,1Q,체부동,1989
2021,1Q,체부동,43873
2021,1Q,체부동,564
2021,1Q,체부동,283
2021,1Q,체부동,1042
2021,1Q,체부동,125
2021,1Q,초동,867
2021,1Q,초동,921
2021,1Q,초동,169
2021,1Q,초동,1190
2021,1Q,초동,6147
2021,1Q,충무로1가,1907
2021,1Q,충무로1가,732
2021,1Q,충무로1가,5494
2021,1Q,충무로1가,22578
2021,1Q,충무로1가,2167
2021,1Q,충무로1가,49
2021,1Q,충무로1가,10242
2021,1Q,충무로1가,165
2021,1Q,충무로1가,967
2021,1Q,충무로1가,30610
2021,1Q,충무로1가,18097
2021,1Q,충무로1가,12590
2021,1Q,충무로1가,7461
2021,1Q,충무로1가,11882
2021,1Q,충무로2가,10242
2021,1Q,충무로2가,967
2021,1Q,충무로2가,30610
2021,1Q,충무로2가,18097
2021,1Q,충무로2가,12590
2021,1Q,충무로2가,7461
2021,1Q,충무로2가,11882
2021,1Q,충무로3가,10818
2021,1Q,충무로3가,14
2021,1Q,충무로3가,683
2021,1Q,충무로4가,10818
2021,1Q,충무로4가,1545
2021,1Q,충무로4가,2257
2021,1Q,충무로4가,35317
2021,1Q,충무로4가,167
2021,1Q,충무로4가,14
2021,1Q,충무로4가,3089
2021,1Q,충무로4가,5916
2021,1Q,충무로4가,1000
2021,1Q,충무로4가,683
2021,1Q,충무로5가,10818
2021,1Q,충무로5가,1545
2021,1Q,충무로5가,2257
2021,1Q,충무로5가,35317
2021,1Q,충무로5가,167
2021,1Q,충무로5가,14
2021,1Q,충무로5가,3089
2021,1Q,충무로5가,5916
2021,1Q,충무로5가,1000
2021,1Q,충무로5가,683
2021,1Q,충신동,213
2021,1Q,충신동,190
2021,1Q,충신동,7536
2021,1Q,충신동,4887
2021,1Q,충신동,302
2021,1Q,충신동,24
2021,1Q,충신동,200
2021,1Q,충신동,88
2021,1Q,충신동,1319
2021,1Q,충정로1가,5958
2021,1Q,충정로1가,6561
2021,1Q,충정로1가,23737
2021,1Q,충정로1가,5197
2021,1Q,충정로1가,1096
2021,1Q,충정로1가,104830
2021,1Q,충정로1가,22643
2021,1Q,충정로2가,2246
2021,1Q,충정로2가,157
2021,1Q,충정로2가,141
2021,1Q,충정로2가,1514
2021,1Q,충정로2가,284
2021,1Q,충정로2가,2792
2021,1Q,충정로3가,2246
2021,1Q,충정로3가,157
2021,1Q,충정로3가,141
2021,1Q,충정로3가,1514
2021,1Q,충정로3가,284
2021,1Q,충정로3가,2792
2021,1Q,태평로1가,10242
2021,1Q,태평로1가,967
2021,1Q,태평로1가,30610
2021,1Q,태평로1가,18097
2021,1Q,태평로1가,12590
2021,1Q,태평로1가,7461
2021,1Q,태평로1가,11882
2021,1Q,태평로2가,5958
2021,1Q,태평로2가,6561
2021,1Q,태평로2가,23737
2021,1Q,태평로2가,5197
2021,1Q,태평로2가,1096
2021,1Q,태평로2가,104830
2021,1Q,태평로2가,22643
2021,1Q,토정동,145
2021,1Q,토정동,11485
2021,1Q,토정동,875
2021,1Q,토정동,16
2021,1Q,통의동,1989
2021,1Q,통의동,43873
2021,1Q,통의동,564
2021,1Q,통의동,283
2021,1Q,통의동,1042
2021,1Q,통의동,125
2021,1Q,통인동,63
2021,1Q,통인동,507
2021,1Q,통인동,263
2021,1Q,통인동,194
2021,1Q,통인동,578
2021,1Q,팔판동,3049
2021,1Q,평동,1510
2021,1Q,평동,32
2021,1Q,평창동,2303
2021,1Q,평창동,1048
2021,1Q,평창동,5240
2021,1Q,풍납동,203
2021,1Q,풍납동,26
2021,1Q,필동1가,10818
2021,1Q,필동1가,14
2021,1Q,필동1가,683
2021,1Q,필동2가,10818
2021,1Q,필동2가,14
2021,1Q,필동2가,683
2021,1Q,필동3가,10818
2021,1Q,필동3가,14
2021,1Q,필동3가,683
2021,1Q,필운동,1989
2021,1Q,필운동,43873
2021,1Q,필운동,564
2021,1Q,필운동,283
2021,1Q,필운동,1042
2021,1Q,필운동,125
2021,1Q,하계동,894
2021,1Q,하계동,363
2021,1Q,하왕십리동,33
2021,1Q,하왕십리동,945
2021,1Q,하왕십리동,181
2021,1Q,하왕십리동,1670
2021,1Q,하왕십리동,87
2021,1Q,하월곡동,174
2021,1Q,하월곡동,45
2021,1Q,하월곡동,353
2021,1Q,하월곡동,17
2021,1Q,하월곡동,369
2021,1Q,하월곡동,439
2021,1Q,하월곡동,148
2021,1Q,하월곡동,58
2021,1Q,하월곡동,109
2021,1Q,하월곡동,99
2021,1Q,하중동,395
2021,1Q,하중동,309
2021,1Q,하중동,110
2021,1Q,하중동,91
2021,1Q,하중동,67
2021,1Q,하중동,358
2021,1Q,하중동,524
2021,1Q,한강로1가,8008
2021,1Q,한강로1가,20372
2021,1Q,한강로1가,1905
2021,1Q,한강로1가,1506
2021,1Q,한강로1가,184
2021,1Q,한강로1가,7975
